TerritoryID,SalesOrderID,Region,CountryCode,Group,TotalSales
1,61266,Northwest,US,North America,13015.362
8,58965,Germany,DE,Europe,12647.652
8,61197,Germany,DE,Europe,12629.256
9,61225,Australia,AU,Pacific,12485.40
2,53534,Northeast,US,North America,12423.5249
7,50220,France,FR,Europe,12417.261
2,50704,Northeast,US,North America,12263.9593
9,63145,Australia,AU,Pacific,12058.002
9,55307,Australia,AU,Pacific,11888.988
7,49876,France,FR,Europe,11804.2083
5,50302,Southeast,US,North America,11710.0113
7,63153,France,FR,Europe,11642.19
4,51117,Southwest,US,North America,11631.4315
4,49489,Southwest,US,North America,11605.2572
7,55311,France,FR,Europe,11548.0101
10,63254,United Kingdom,GB,Europe,11546.634
3,55302,Central,US,North America,11532.702
5,50276,Southeast,US,North America,11497.0491
6,50667,Canada,CA,North America,11443.227
9,58934,Australia,AU,Pacific,11375.316
7,61258,France,FR,Europe,10879.398
4,51849,Southwest,US,North America,10805.37
5,57149,Southeast,US,North America,10780.338
5,63246,Southeast,US,North America,10771.536
3,50705,Central,US,North America,10763.151
4,53550,Southwest,US,North America,10687.854
6,51113,Canada,CA,North America,10686.736
5,51780,Southeast,US,North America,10595.429
2,58976,Northeast,US,North America,10376.3682
1,49497,Northwest,US,North America,10335.468
6,57079,Canada,CA,North America,10319.886
7,51861,France,FR,Europe,10284.1936
3,53582,Central,US,North America,10268.513
7,63195,France,FR,Europe,10184.298
3,61234,Central,US,North America,10127.724
4,58977,Southwest,US,North America,10074.06
8,63230,Germany,DE,Europe,10040.472
1,53578,Northwest,US,North America,10033.7457
2,50706,Northeast,US,North America,9913.52
3,63191,Central,US,North America,9903.456
4,51829,Southwest,US,North America,9885.8499
2,63219,Northeast,US,North America,9878.13
6,51847,Canada,CA,North America,9850.086
3,50211,Central,US,North America,9795.1414
6,51843,Canada,CA,North America,9759.948
5,58987,Southeast,US,North America,9709.998
7,58969,France,FR,Europe,9700.302
6,55263,Canada,CA,North America,9699.63
9,63244,Australia,AU,Pacific,9691.35
4,55310,Southwest,US,North America,9679.596
5,61257,Southeast,US,North America,9630.726
6,63237,Canada,CA,North America,9477.924
7,63272,France,FR,Europe,9473.472
1,55295,Northwest,US,North America,9377.4689
9,61208,Australia,AU,Pacific,9311.562
8,55293,Germany,DE,Europe,9208.698
4,63288,Southwest,US,North America,9183.672
9,51152,Australia,AU,Pacific,9150.3819
5,63228,Southeast,US,North America,8974.65
5,50740,Southeast,US,North America,8961.5152
10,57179,United Kingdom,GB,Europe,8935.044
8,59020,Germany,DE,Europe,8835.84
1,53603,Northwest,US,North America,8785.932
7,49466,France,FR,Europe,8629.0063
7,51724,France,FR,Europe,8617.5497
4,61255,Southwest,US,North America,8610.03
2,63125,Northeast,US,North America,8511.906
5,57064,Southeast,US,North America,8436.516
10,51083,United Kingdom,GB,Europe,8410.9927
8,51750,Germany,DE,Europe,8398.5368
6,58913,Canada,CA,North America,8387.946
5,55260,Southeast,US,North America,8257.5158
1,50754,Northwest,US,North America,8256.654
6,58953,Canada,CA,North America,8181.12
6,51766,Canada,CA,North America,8126.436
4,51139,Southwest,US,North America,8109.252
5,50230,Southeast,US,North America,8074.4839
4,61212,Southwest,US,North America,8070.408
8,61254,Germany,DE,Europe,8043.03
7,57028,France,FR,Europe,7909.992
6,49839,Canada,CA,North America,7907.5701
6,63127,Canada,CA,North America,7879.098
7,50697,France,FR,Europe,7866.7665
6,50684,Canada,CA,North America,7813.8312
1,53623,Northwest,US,North America,7798.806
4,51706,Southwest,US,North America,7728.264
4,63277,Southwest,US,North America,7678.92
4,50746,Southwest,US,North America,7654.3937
5,50260,Southeast,US,North America,7651.782
6,63134,Canada,CA,North America,7635.72
4,51795,Southwest,US,North America,7633.056
1,61213,Northwest,US,North America,7565.16
4,53552,Southwest,US,North America,7557.3266
3,55314,Central,US,North America,7556.874
7,57053,France,FR,Europe,7519.392
10,57184,United Kingdom,GB,Europe,7472.886
6,58978,Canada,CA,North America,7449.3398
5,53540,Southeast,US,North America,7416.3412
2,51784,Northeast,US,North America,7407.696
5,57190,Southeast,US,North America,7405.398
6,58949,Canada,CA,North America,7388.898
1,59061,Northwest,US,North America,7382.2571
7,57119,France,FR,Europe,7317.648
3,51719,Central,US,North America,7265.0535
3,51777,Central,US,North America,7262.256
5,57027,Southeast,US,North America,7251.522
9,55258,Australia,AU,Pacific,7154.268
1,49889,Northwest,US,North America,7149.1797
3,55238,Central,US,North America,7137.036
10,51819,United Kingdom,GB,Europe,7107.954
3,49477,Central,US,North America,7046.91
4,49534,Southwest,US,North America,7046.91
4,51144,Southwest,US,North America,7009.1177
1,63289,Northwest,US,North America,6926.964
7,57043,France,FR,Europe,6917.442
3,61174,Central,US,North America,6899.304
5,51110,Southeast,US,North America,6887.6444
6,51781,Canada,CA,North America,6857.886
10,55270,United Kingdom,GB,Europe,6806.376
4,59041,Southwest,US,North America,6784.296
5,53595,Southeast,US,North America,6770.298
3,51149,Central,US,North America,6768.216
1,49852,Northwest,US,North America,6712.194
1,50316,Northwest,US,North America,6711.1976
4,63261,Southwest,US,North America,6708.78
4,55265,Southwest,US,North America,6683.5305
8,57069,Germany,DE,Europe,6673.044
5,50212,Southeast,US,North America,6670.4813
5,58989,Southeast,US,North America,6632.886
6,50685,Canada,CA,North America,6631.7072
6,57155,Canada,CA,North America,6609.3206
1,49548,Northwest,US,North America,6577.116
5,51874,Southeast,US,North America,6557.411
7,51737,France,FR,Europe,6556.47
4,49444,Southwest,US,North America,6509.2516
6,63176,Canada,CA,North America,6415.722
7,50193,France,FR,Europe,6320.2454
1,58917,Northwest,US,North America,6260.85
4,57153,Southwest,US,North America,6236.76
5,59035,Southeast,US,North America,6221.874
6,49454,Canada,CA,North America,6192.8825
6,57152,Canada,CA,North America,6126.342
4,49483,Southwest,US,North America,6125.1688
4,50658,Southwest,US,North America,6107.322
4,57172,Southwest,US,North America,6037.44
2,57091,Northeast,US,North America,6032.862
4,49838,Southwest,US,North America,6016.6542
4,51848,Southwest,US,North America,5986.686
6,57073,Canada,CA,North America,5969.91
6,53542,Canada,CA,North America,5942.0055
4,57139,Southwest,US,North America,5927.946
6,57013,Canada,CA,North America,5885.922
6,57159,Canada,CA,North America,5872.614
6,51698,Canada,CA,North America,5836.104
4,50736,Southwest,US,North America,5835.6552
3,51085,Central,US,North America,5824.4177
10,58960,United Kingdom,GB,Europe,5801.934
1,57110,Northwest,US,North America,5775.252
5,57104,Southeast,US,North America,5741.6651
3,57038,Central,US,North America,5728.0108
4,57174,Southwest,US,North America,5721.768
6,58955,Canada,CA,North America,5721.768
1,53467,Northwest,US,North America,5696.538
1,57135,Northwest,US,North America,5649.528
1,57109,Northwest,US,North America,5639.352
8,51161,Germany,DE,Europe,5619.4119
6,50200,Canada,CA,North America,5605.2482
4,57029,Southwest,US,North America,5558.423
3,63183,Central,US,North America,5531.802
9,51094,Australia,AU,Pacific,5527.9561
4,50266,Southwest,US,North America,5514.1513
4,51165,Southwest,US,North America,5497.4401
6,50261,Canada,CA,North America,5482.7026
1,59050,Northwest,US,North America,5475.534
5,51746,Southeast,US,North America,5467.248
6,63269,Canada,CA,North America,5394.378
1,49850,Northwest,US,North America,5373.1714
9,55244,Australia,AU,Pacific,5371.434
6,57057,Canada,CA,North America,5359.5926
3,57148,Central,US,North America,5324.208
6,50708,Canada,CA,North America,5311.5351
6,51116,Canada,CA,North America,5300.8981
6,49871,Canada,CA,North America,5292.9001
10,55288,United Kingdom,GB,Europe,5277.894
4,51867,Southwest,US,North America,5270.5524
4,50205,Southwest,US,North America,5255.3088
5,51705,Southeast,US,North America,5219.922
6,50192,Canada,CA,North America,5219.0495
5,51816,Southeast,US,North America,5195.85
10,51812,United Kingdom,GB,Europe,5194.614
3,51129,Central,US,North America,5156.682
10,50275,United Kingdom,GB,Europe,5128.1681
9,61237,Australia,AU,Pacific,5115.312
9,57147,Australia,AU,Pacific,5078.61
4,51844,Southwest,US,North America,5069.8348
10,51135,United Kingdom,GB,Europe,5068.134
5,59024,Southeast,US,North America,5047.614
4,63243,Southwest,US,North America,5020.236
6,49482,Canada,CA,North America,5009.0116
9,51134,Australia,AU,Pacific,5001.8872
2,50283,Northeast,US,North America,4974.1475
2,57123,Northeast,US,North America,4973.772
6,53486,Canada,CA,North America,4949.682
6,57016,Canada,CA,North America,4937.514
4,58988,Southwest,US,North America,4878.75
6,51700,Canada,CA,North America,4823.568
3,51091,Central,US,North America,4805.5328
4,55247,Southwest,US,North America,4764.114
6,63138,Canada,CA,North America,4746.822
5,63151,Southeast,US,North America,4718.898
5,51718,Southeast,US,North America,4715.8695
10,61214,United Kingdom,GB,Europe,4706.058
6,63178,Canada,CA,North America,4676.904
2,57098,Northeast,US,North America,4667.6461
8,51753,Germany,DE,Europe,4667.6435
5,63220,Southeast,US,North America,4642.524
7,57094,France,FR,Europe,4592.916
5,49878,Southeast,US,North America,4568.697
4,58937,Southwest,US,North America,4557.378
7,57050,France,FR,Europe,4550.922
1,51821,Northwest,US,North America,4543.104
4,51099,Southwest,US,North America,4536.257
4,63146,Southwest,US,North America,4528.728
1,50758,Northwest,US,North America,4515.9833
8,63166,Germany,DE,Europe,4510.0224
10,50281,United Kingdom,GB,Europe,4507.6761
10,49862,United Kingdom,GB,Europe,4471.212
3,57113,Central,US,North America,4465.518
3,51730,Central,US,North America,4464.564
3,61221,Central,US,North America,4443.726
4,53592,Southwest,US,North America,4441.4448
1,57111,Northwest,US,North America,4424.94
1,61202,Northwest,US,North America,4424.94
6,53507,Canada,CA,North America,4398.8328
4,50725,Southwest,US,North America,4391.9964
5,63270,Southeast,US,North America,4340.67
7,49834,France,FR,Europe,4336.8572
8,58952,Germany,DE,Europe,4335.264
5,59076,Southeast,US,North America,4331.352
1,53547,Northwest,US,North America,4321.224
6,63169,Canada,CA,North America,4298.958
5,57107,Southeast,US,North America,4291.326
3,49885,Central,US,North America,4263.1696
6,63141,Canada,CA,North America,4241.586
5,49845,Southeast,US,North America,4228.146
4,49486,Southwest,US,North America,4228.146
1,49493,Northwest,US,North America,4228.146
2,49531,Northeast,US,North America,4228.146
3,49823,Central,US,North America,4226.4567
6,53503,Canada,CA,North America,4216.1064
10,51820,United Kingdom,GB,Europe,4213.104
5,51852,Southeast,US,North America,4180.446
2,63163,Northeast,US,North America,4142.052
3,51862,Central,US,North America,4130.982
10,53495,United Kingdom,GB,Europe,4098.648
3,49853,Central,US,North America,4030.2867
7,50253,France,FR,Europe,4017.1687
2,51141,Northeast,US,North America,4009.596
7,51708,France,FR,Europe,4005.036
7,50224,France,FR,Europe,4003.2158
7,55250,France,FR,Europe,4002.894
10,57178,United Kingdom,GB,Europe,3990.18
2,53556,Northeast,US,North America,3977.1649
6,53600,Canada,CA,North America,3944.9457
2,50264,Northeast,US,North America,3926.8125
6,53528,Canada,CA,North America,3919.5255
5,49524,Southeast,US,North America,3916.3167
6,50233,Canada,CA,North America,3870.7287
5,63130,Southeast,US,North America,3869.1491
1,53584,Northwest,US,North America,3864.702
2,63264,Northeast,US,North America,3856.848
5,51864,Southeast,US,North America,3855.0766
5,55313,Southeast,US,North America,3844.1711
6,51156,Canada,CA,North America,3809.3904
4,53598,Southwest,US,North America,3794.9789
1,50215,Northwest,US,North America,3792.9456
1,49539,Northwest,US,North America,3792.9456
8,51171,Germany,DE,Europe,3792.4308
8,57066,Germany,DE,Europe,3791.0964
6,59003,Canada,CA,North America,3788.304
4,58992,Southwest,US,North America,3768.12
4,53496,Southwest,US,North America,3741.6939
1,50669,Northwest,US,North America,3733.9223
4,50707,Southwest,US,North America,3720.9227
4,50692,Southwest,US,North America,3715.1625
8,51170,Germany,DE,Europe,3711.966
4,50198,Southwest,US,North America,3701.7696
6,59042,Canada,CA,North America,3684.858
2,59006,Northeast,US,North America,3683.94
6,53509,Canada,CA,North America,3676.914
9,53554,Australia,AU,Pacific,3671.958
3,51807,Central,US,North America,3669.516
1,55286,Northwest,US,North America,3650.598
6,53545,Canada,CA,North America,3650.478
2,58903,Northeast,US,North America,3614.46
3,55242,Central,US,North America,3605.214
1,63268,Northwest,US,North America,3597.294
9,59045,Australia,AU,Pacific,3589.794
4,55315,Southwest,US,North America,3589.794
4,57173,Southwest,US,North America,3588.678
9,51834,Australia,AU,Pacific,3560.754
7,51742,France,FR,Europe,3547.02
6,51851,Canada,CA,North America,3521.495
1,57044,Northwest,US,North America,3510.786
4,49887,Southwest,US,North America,3502.5609
6,51740,Canada,CA,North America,3495.654
1,51723,Northwest,US,North America,3492.012
9,61180,Australia,AU,Pacific,3490.608
4,53490,Southwest,US,North America,3483.366
6,58938,Canada,CA,North America,3482.85
8,63211,Germany,DE,Europe,3472.422
6,57022,Canada,CA,North America,3453.57
2,55330,Northeast,US,North America,3430.62
5,63235,Southeast,US,North America,3425.892
1,55284,Northwest,US,North America,3406.77
5,53618,Southeast,US,North America,3405.1668
5,63144,Southeast,US,North America,3391.17
1,51802,Northwest,US,North America,3385.776
1,49503,Northwest,US,North America,3372.3862
6,55266,Canada,CA,North America,3344.214
2,58945,Northeast,US,North America,3333.672
5,50307,Southeast,US,North America,3279.9311
4,61247,Southwest,US,North America,3263.346
1,55278,Northwest,US,North America,3257.916
6,50197,Canada,CA,North America,3218.1375
8,53581,Germany,DE,Europe,3216.3494
8,51690,Germany,DE,Europe,3170.628
2,57060,Northeast,US,North America,3148.446
4,63271,Southwest,US,North America,3115.722
1,51728,Northwest,US,North America,3107.022
7,53523,France,FR,Europe,3095.994
1,63198,Northwest,US,North America,3089.94
8,53609,Germany,DE,Europe,3086.3729
6,58985,Canada,CA,North America,3067.068
2,51778,Northeast,US,North America,3051.9477
1,63158,Northwest,US,North America,3047.946
7,63188,France,FR,Europe,3047.946
10,61194,United Kingdom,GB,Europe,3040.662
6,50250,Canada,CA,North America,2993.1557
2,51741,Northeast,US,North America,2964.9942
1,63159,Northwest,US,North America,2963.958
2,50733,Northeast,US,North America,2953.842
4,57035,Southwest,US,North America,2936.898
7,51103,France,FR,Europe,2935.758
5,49886,Southeast,US,North America,2932.02
6,61250,Canada,CA,North America,2921.964
6,58929,Canada,CA,North America,2902.908
6,53463,Canada,CA,North America,2901.9075
5,57081,Southeast,US,North America,2901.234
1,57170,Northwest,US,North America,2897.376
9,63164,Australia,AU,Pacific,2888.262
